id,sentiment,state,timestamp
8525,-0.6664,MD,1602485501
8526,-0.5236,DE,1602487553
8527,-1.0000,CT,1602495779
8528,-0.4992,NV,1602497273
8529,0.0858,MN,1602500010
8530,-0.8362,ID,1602506810
8531,0.9133,AZ,1602510682
8532,-0.6163,NV,1602512641
8533,0.2081,CO,1602515033
8534,0.5401,FL,1602517248
8535,-0.3229,SC,1602518106
8536,0.2459,ND,1602520529
8537,-0.8707,MP,1602520697
8538,-0.8689,NJ,1602522778
8539,-0.2289,ME,1602533235
8540,-0.5795,NV,1602535962
8541,0.3528,FL,1602537298
8542,-0.8819,CT,1602540017
8543,0.5805,FL,1602542561
8544,-0.7481,MD,1602544079
8545,0.6648,NE,1602545663
8546,-0.0968,VA,1602546403
8547,0.8743,HI,1602547496
8548,-0.9726,DC,1602547658
8549,-0.2454,GA,1602550216
8550,0.2390,MN,1602552071
8551,0.1126,CO,1602561550
8552,0.8552,NH,1602569818
8553,0.6104,TN,1602571880
8554,0.1458,MN,1602573105
8555,-0.1851,SD,1602573816
8556,0.2784,WA,1602582621
8557,0.2261,WA,1602584324
8558,0.5418,FL,1602585671
8559,-0.5697,DE,1602588988
8560,-0.0534,MT,1602593412
8561,0.3676,WY,1602598115
8562,-0.4668,NV,1602599450
8563,-0.5283,NV,1602601216
8564,-0.9525,MP,1602601671
8565,0.5983,FL,1602603368
8566,0.0490,CO,1602607735
8567,0.2591,ND,1602619585
8568,0.0569,VA,1602624314
8569,0.7721,TN,1602626704
8570,-0.3858,DE,1602628926
8571,0.9969,NY,1602630661
8572,-0.9317,CT,1602631397
8573,-0.5355,NV,1602632611
8574,-0.7351,IL,1602634538
8575,-0.6586,MI,1602635153
8576,0.4675,NC,1602637972
8577,-0.9111,IN,1602641270
8578,-0.7014,MD,1602648732
8579,-0.3326,DE,1602650733
8580,0.1336,AR,1602655837
8581,-0.7166,MD,1602659926
8582,0.8378,WV,1602663239
8583,0.3700,ND,1602666816
8584,0.2313,AR,1602667925
8585,0.9196,NH,1602672307
8586,-0.2950,SC,1602682532
8587,-0.8265,CT,1602685522
8588,0.0350,AR,1602687384
8589,-0.7894,PA,1602694470
8590,0.0835,MN,1602695679
8591,0.9295,HI,1602703628
8592,-0.9142,DC,1602705392
8593,0.1194,MA,1602711961
8594,0.2000,KY,1602721440
8595,-0.8358,PA,1602723258
8596,0.2264,CA,1602726749
8597,0.2694,MN,1602728506
8598,-0.6122,NV,1602730133
8599,-0.9627,CT,1602749286
8600,-0.4679,MS,1602751778
8601,-0.5970,MI,1602754570
8602,0.2275,CA,1602757441
8603,0.6016,TN,1602758542
8604,-0.6300,MI,1602759092
8605,-0.2181,MT,1602765262
8606,-0.8225,PA,1602773788
8607,-0.7267,MI,1602774171
8608,0.7085,MO,1602775347
8609,0.4407,LA,1602783619
8610,-0.6239,WI,1602784697
8611,-1.0000,DC,1602786319
8612,-0.7999,CT,1602788130
8613,-0.7726,TX,1602789378
8614,0.8414,WV,1602791221
8615,-1.0000,DC,1602792224
8616,-0.6952,PA,1602793736
8617,0.5514,NE,1602794377
8618,-0.8984,MP,1602797287
8619,0.8686,HI,1602797749
8620,0.1328,KY,1602798947
8621,0.8510,HI,1602803480
8622,-0.7057,MS,1602805649
8623,0.6610,NC,1602806165
8624,0.9356,AZ,1602806759
8625,-0.1951,UT,1602806824
8626,-0.3975,DE,1602809936
8627,-0.8625,PA,1602816524
8628,-0.9184,NJ,1602817002
8629,-0.8559,ID,1602818221
8630,0.4848,NC,1602823336
8631,-0.2532,SD,1602823652
8632,-0.0104,AR,1602824961
8633,0.3357,RI,1602840375
8634,0.7368,NH,1602845672
8635,0.2382,AL,1602849446
8636,-0.8889,IL,1602850296
8637,0.0863,MN,1602850789
8638,0.2684,AR,1602853613
8639,0.2389,ND,1602857990
8640,-1.0000,IN,1602859277
8641,0.6993,NH,1602860759
8642,0.5719,FL,1602862128
8643,-0.9736,CT,1602862175
8644,-1.0000,NJ,1602866365
8645,0.5208,NC,1602866564
8646,-0.6435,MD,1602871349
8647,-1.0000,OK,1602876977
8648,0.0454,VA,1602877316
8649,0.9261,NH,1602879659
8650,0.3163,RI,1602880952
8651,-1.0000,DC,1602887277
8652,-0.6802,IA,1602887535
8653,-1.0000,MP,1602887730
8654,-0.9055,TX,1602887797
8655,0.7130,TN,1602890342
8656,-0.4379,SC,1602891760
8657,0.9276,HI,1602894843
8658,-0.5823,MD,1602899621
8659,-0.9675,TX,1602908476
8660,0.3665,NM,1602909995
8661,-0.5783,IA,1602910901
8662,-0.9572,IN,1602912878
8663,-0.9681,NJ,1602920854
8664,0.9897,AZ,1602920979
8665,0.2370,AL,1602929502
8666,1.0000,WV,1602930269
8667,-0.0045,AR,1602930300
8668,-0.3243,SD,1602930993
8669,-0.1015,MT,1602936120
8670,0.2000,AR,1602940371
8671,0.8212,WV,1602941674
8672,0.0165,AR,1602946411
8673,0.2701,WA,1602946736
8674,0.8556,NY,1602948004
8675,-0.5080,WI,1602949383
8676,-0.1527,GA,1602950364
8677,-0.9866,IL,1602958159
8678,-0.6675,MD,1602962629
8679,0.5718,NE,1602964023
8680,0.5915,WY,1602964619
8681,-0.4960,DE,1602964753
8682,0.8625,AZ,1602970107
8683,0.0176,VA,1602970475
8684,0.1162,WA,1602971508
8685,0.6960,MO,1602977997
8686,-0.1417,ME,1602981220
8687,-0.5925,IA,1602982850
8688,0.7487,MO,1602985116
8689,0.0248,CO,1602986133
8690,-0.7065,IA,1602989818
8691,0.4839,WY,1602993064
8692,0.4534,AL,1602999047
8693,0.3780,ND,1602999074
8694,1.0000,WV,1603001885
8695,-0.3103,GA,1603002245
8696,0.7752,NH,1603004214
8697,-0.3096,GA,1603004277
8698,0.1387,ND,1603004411
8699,0.1957,KY,1603011280
8700,0.3824,ND,1603013373
8701,-0.4622,DE,1603019008
8702,-0.6523,MD,1603023852
8703,-0.7413,IL,1603031521
8704,0.5523,NE,1603031783
8705,-0.2071,MT,1603032843
8706,-0.1764,MT,1603033848
8707,-1.0000,NJ,1603034535
8708,0.5051,WY,1603037207
8709,0.3849,LA,1603046528
8710,0.3001,ND,1603047599
8711,-0.6715,MI,1603048510
8712,0.8353,NH,1603048728
8713,0.6898,NC,1603051593
8714,-0.4578,DE,1603052355
8715,0.3528,WY,1603056748
8716,0.7092,NH,1603058686
8717,0.8041,OH,1603058966
8718,0.0668,KS,1603059400
8719,-0.4620,SC,1603059474
8720,0.4338,NE,1603061928
8721,0.7978,NY,1603067218
8722,0.4871,NC,1603068812
8723,-0.3465,GA,1603068846
8724,0.0003,ME,1603071233
8725,0.9058,WV,1603073483
8726,-0.4471,DE,1603077598
8727,-0.8627,CT,1603077983
8728,-0.8223,MP,1603085811
8729,-0.7437,MD,1603087955
8730,0.4102,FL,1603096033
8731,-0.7424,MD,1603097058
8732,-0.6476,IA,1603098975
8733,-0.7923,IA,1603100125
8734,0.0096,MA,1603100648
8735,-0.7505,MD,1603101735
8736,0.0958,MA,1603102499
8737,-1.0000,IL,1603106293
8738,0.3206,ND,1603110438
8739,0.8036,TN,1603112562
8740,-0.8100,PA,1603116707
8741,-0.6085,WI,1603122470
8742,-0.6645,AK,1603127255
8743,-0.8848,CT,1603130076
8744,0.7128,MO,1603132469
8745,-0.5627,NV,1603132979
8746,-0.3278,GA,1603133796
8747,0.5515,WY,1603136916
8748,0.0734,KS,1603137430
8749,-0.6711,NV,1603139419
8750,0.3311,LA,1603139816
8751,-0.9100,NJ,1603140706
8752,0.2201,KY,1603142939
8753,-0.6366,ID,1603148286
8754,-0.3875,DE,1603154420
8755,0.2162,KY,1603156506
8756,1.0000,WV,1603156599
8757,-1.0000,MP,1603157702
8758,0.5107,FL,1603161288
8759,0.3461,AL,1603162449
8760,0.0399,AR,1603170436
8761,-0.1944,ME,1603174814
8762,0.4384,OR,1603176690
8763,0.3812,OR,1603178248
8764,-0.5697,DE,1603187715
8765,0.2334,MN,1603193534
8766,0.3501,AL,1603196198
8767,0.4622,NC,1603196901
8768,0.4822,NM,1603202644
8769,-0.4269,SC,1603208526
8770,-0.5258,NV,1603209049
8771,0.4801,WY,1603210757
8772,0.9084,AZ,1603212205
8773,-0.3442,UT,1603215658
8774,-0.5563,NV,1603220739
8775,0.1529,MN,1603220769
8776,0.4070,NM,1603221913
8777,-1.0000,CT,1603224095
8778,-0.7590,ID,1603226342
8779,0.3473,FL,1603231351
8780,0.1155,KY,1603239664
8781,-0.6364,AK,1603249706
8782,0.4791,NE,1603252339
8783,-0.8166,PA,1603254620
8784,-0.0341,ME,1603256388
8785,-0.3306,DE,1603258580
8786,-0.8912,NJ,1603259973
8787,0.1538,MA,1603263178
8788,0.6665,HI,1603263554
8789,-0.3548,SC,1603263581
8790,0.9361,WV,1603265441
8791,-0.8891,AK,1603272891
8792,0.8622,NH,1603273649
8793,-0.7036,NV,1603274629
8794,0.6631,NE,1603277851
8795,0.7407,MO,1603278394
8796,0.2103,WA,1603278679
8797,0.6006,FL,1603279139
8798,-0.0419,ME,1603279655
8799,-0.8776,DC,1603279766
8800,-0.5679,MD,1603281865
8801,0.6386,NC,1603282950
8802,-0.9508,IL,1603283375
8803,-0.6270,ID,1603284126
8804,0.4810,LA,1603284856
8805,0.7296,MO,1603284993
8806,-0.9458,DC,1603289402
8807,-0.5334,WI,1603291404
8808,0.8664,TN,1603292809
8809,-0.3065,SD,1603292900
8810,0.3097,WY,1603299901
8811,-0.9502,OK,1603300080
8812,0.0650,CO,1603310706
8813,0.0256,CA,1603315752
8814,-0.4432,WI,1603317454
8815,0.3307,LA,1603340772
8816,0.5105,NE,1603340942
8817,0.3840,RI,1603341704
8818,-0.9206,IN,1603343944
8819,0.3807,NM,1603347734
8820,0.7727,OH,1603355704
8821,0.1857,MN,1603358476
8822,0.5766,WY,1603359818
8823,-0.3856,DE,1603363410
8824,0.0492,CA,1603363783
8825,0.0163,VA,1603366085
8826,-0.6921,IA,1603366193
8827,-0.8049,MP,1603368008
8828,-0.3827,SC,1603368581
8829,0.7026,TN,1603370963
8830,-0.4761,WI,1603371690
8831,0.8125,MO,1603375663
8832,-0.6390,PA,1603375745
8833,0.9846,OH,1603383247
8834,0.6239,MO,1603384590
8835,0.4207,AL,1603386134
8836,-0.5491,MS,1603394208
8837,-0.1831,VA,1603396211
8838,-0.7399,IL,1603396771
8839,0.5327,NC,1603399021
8840,0.9663,OH,1603399327
8841,0.2487,MN,1603401198
8842,0.1792,AR,1603403541
8843,0.8068,TN,1603421015
8844,1.0000,WV,1603421058
8845,-0.9924,OK,1603422090
8846,-0.8002,AK,1603423810
8847,0.1534,KY,1603424281
8848,0.2931,ND,1603424365
8849,0.1937,MN,1603434173
8850,0.8848,AZ,1603436035
8851,-0.8058,TX,1603439696
8852,-0.0290,CO,1603440227
8853,-0.9792,DC,1603441700
8854,0.2583,KS,1603450034
8855,0.3941,WY,1603451983
8856,0.3696,OR,1603452497
8857,-0.0166,KS,1603455903
8858,-0.3372,DE,1603462252
8859,-0.5360,IA,1603464268
8860,-0.0251,ME,1603472226
8861,-0.0882,ME,1603474232
8862,-0.1810,UT,1603479435
8863,0.0980,KY,1603479565
8864,0.8043,OH,1603482315
8865,-0.3231,DE,1603485627
8866,0.5473,WY,1603485939
8867,0.0119,KS,1603489021
8868,-0.7369,TX,1603492082
8869,0.2831,KY,1603495805
8870,-0.6280,MS,1603497908
8871,-0.6527,NV,1603498168
8872,0.2615,LA,1603503964
8873,0.4145,FL,1603504789
8874,0.1196,AR,1603505251
8875,-0.6739,PA,1603505992
8876,0.8909,AZ,1603507593
8877,0.2895,MN,1603507780
8878,-0.8370,ID,1603512745
8879,0.8478,WV,1603513542
8880,0.4297,NE,1603518112
8881,0.7304,MO,1603526977
8882,-0.8825,CT,1603527776
8883,0.7071,NC,1603528909
8884,-0.6049,WI,1603529753
8885,0.6204,MO,1603531941
8886,-1.0000,IN,1603533860
8887,-0.6944,NV,1603535233
8888,0.1147,CO,1603535473
8889,0.9463,AZ,1603538528
8890,0.3243,OR,1603544212
8891,-0.1005,MT,1603544986
8892,-0.9270,MP,1603548294
8893,-0.7534,TX,1603550120
8894,0.8773,OH,1603554327
8895,-0.7668,ID,1603561185
8896,0.8124,TN,1603564603
8897,-0.6842,IA,1603565164
8898,0.7253,NY,1603566867
8899,0.4031,WY,1603567140
8900,0.3944,NE,1603571460
8901,-1.0000,OK,1603571493
8902,-0.5014,MS,1603580557
8903,0.7904,MO,1603582690
8904,-0.2034,SD,1603585282
8905,0.3947,NM,1603585969
8906,-0.6342,MI,1603594637
8907,-1.0000,DC,1603595667
8908,-0.9076,OK,1603597190
8909,0.2059,AR,1603598204
8910,-0.7624,AK,1603598814
8911,0.7255,NC,1603602140
8912,0.4852,NE,1603603090
8913,0.0997,WA,1603604252
8914,-0.9840,NJ,1603604518
8915,-0.1147,ME,1603607043
8916,0.2806,RI,1603610214
8917,-1.0000,IN,1603613921
8918,0.7240,NH,1603616301
8919,0.2404,CA,1603617416
8920,0.6014,NE,1603618336
8921,0.0489,KY,1603621382
8922,0.0742,KY,1603621708
8923,-0.2285,UT,1603623200
8924,-1.0000,DC,1603624953
8925,0.6557,NC,1603627520
8926,0.6557,NE,1603627767
8927,0.2145,KS,1603628717
8928,-0.5549,NV,1603629100
8929,0.5041,NE,1603629906
8930,0.9465,HI,1603630799
8931,1.0000,WV,1603633338
8932,0.9025,OH,1603634305
8933,-0.8326,IN,1603635322
8934,-0.5174,MI,1603635419
8935,-0.4745,WI,1603635915
8936,-0.4567,MS,1603639937
8937,0.3937,RI,1603644526
8938,0.8283,NH,1603644895
8939,-0.5854,MI,1603647412
8940,0.6688,HI,1603649521
8941,-0.4047,GA,1603653964
8942,-0.3687,SD,1603662554
8943,0.3367,OR,1603663068
8944,0.7733,TN,1603663749
8945,0.6356,MO,1603665313
8946,0.0552,KY,1603668225
8947,0.3031,KY,1603668406
8948,0.3440,LA,1603668789
8949,-0.5930,MI,1603669685
8950,0.2129,WA,1603670423
8951,-0.2255,UT,1603670766
8952,-0.5303,SC,1603671217
8953,-0.8961,MP,1603671495
8954,0.0505,MN,1603671861
8955,-0.3301,UT,1603674815
8956,-0.5129,MS,1603678812
8957,0.9573,NH,1603679089
8958,-0.8129,IN,1603680981
8959,-0.5055,IA,1603683644
8960,-0.9237,IN,1603684558
8961,-0.4574,MS,1603684785
8962,0.6013,FL,1603685078
8963,0.2982,AL,1603689839
8964,0.1494,WA,1603691513
8965,-0.9800,DC,1603694008
8966,-0.1496,GA,1603695926
8967,1.0000,WV,1603705749
8968,-0.0566,MA,1603708174
8969,0.1359,WA,1603709827
8970,-1.0000,OK,1603712894
8971,0.8824,TN,1603716423
8972,0.1568,KY,1603719705
8973,-0.9057,IN,1603722728
8974,1.0000,OH,1603725201
8975,-0.9378,CT,1603727375
8976,-0.9167,IN,1603732140
8977,-0.5091,DE,1603732986
8978,-1.0000,MP,1603733215
8979,0.0640,MA,1603734729
8980,-0.0139,WA,1603739062
8981,-0.8390,MP,1603746610
8982,0.5907,WY,1603749404
8983,-0.7966,MP,1603761208
8984,-0.4536,WI,1603763370
8985,0.9545,NH,1603763636
8986,-0.4130,WI,1603764290
8987,0.9326,WV,1603764401
8988,-0.2594,GA,1603767818
8989,-0.7916,AK,1603773263
8990,-0.3991,GA,1603776032
8991,-0.7282,IA,1603777551
8992,-0.8654,TX,1603780140
8993,0.6126,NE,1603780270
8994,-0.5717,WI,1603785584
8995,0.8644,NY,1603787621
8996,-0.1949,ME,1603788381
8997,0.0483,MN,1603790588
8998,-0.6825,ID,1603793050
8999,-0.9214,NJ,1603799005
9000,-0.7391,MI,1603799704
9001,0.3684,LA,1603800766
9002,0.1434,KS,1603804657
9003,0.7990,NH,1603805573
9004,-0.9341,OK,1603816538
9005,-0.7904,CT,1603822418
9006,-1.0000,CT,1603833294
9007,0.4477,FL,1603835932
9008,-0.9354,IN,1603841849
9009,0.3896,WY,1603843685
9010,-0.4944,NV,1603846920
9011,0.4500,LA,1603851179
9012,0.0873,CA,1603862390
9013,-0.9286,IN,1603869261
9014,0.3532,RI,1603870145
9015,-0.8669,MP,1603874033
9016,-1.0000,MP,1603878674
9017,-0.9187,IN,1603880031
9018,-1.0000,CT,1603883686
9019,-0.9899,CT,1603885397
9020,0.7867,NY,1603886560
9021,0.4534,NM,1603888813
9022,0.2937,LA,1603891596
9023,0.0853,CA,1603893270
9024,0.0215,ME,1603894195
9025,0.8693,NH,1603898376
9026,0.5282,LA,1603905061
9027,-0.6861,IA,1603906468
9028,0.0184,CO,1603906787
9029,-0.8886,NJ,1603907671
9030,0.8586,NH,1603909079
9031,-0.8168,DC,1603914216
9032,-0.5091,MI,1603914883
9033,0.9485,OH,1603915323
9034,0.8402,MO,1603916366
9035,0.3542,FL,1603918151
9036,0.1400,CA,1603921241
9037,0.4064,WY,1603921742
9038,0.3156,AL,1603931014
9039,-0.3898,DE,1603931216
9040,0.1064,CO,1603932707
9041,-0.1160,MA,1603932900
9042,-0.8812,MP,1603934249
9043,0.4858,OR,1603936139
9044,-0.1599,VA,1603938219
9045,-0.1478,MT,1603941150
9046,-0.8649,AK,1603944642
9047,-0.3715,SD,1603951768
9048,-0.3989,GA,1603953323
9049,-0.6900,MS,1603954639
9050,0.4702,NC,1603956197
9051,0.0353,WA,1603960757
9052,-0.6800,AK,1603962671
9053,-0.3893,GA,1603963029
9054,0.3636,WY,1603967073
9055,0.5260,NC,1603971414
9056,0.0819,KS,1603977723
9057,-0.4180,DE,1603978990
9058,-0.4736,DE,1603981175
9059,-0.9998,IN,1603982737
9060,-0.9006,DC,1603982952
9061,0.1290,WA,1603993389
9062,-0.9211,NJ,1603993916
9063,-0.3145,DE,1603994708
9064,-0.4562,UT,1603996146
9065,0.5279,NE,1603997831
9066,-0.9334,IL,1603998126
9067,0.2445,ND,1604003189
9068,-0.5249,WI,1604005484
9069,0.5475,FL,1604006040
9070,-0.2291,GA,1604009307
9071,0.5553,FL,1604012084
9072,-0.4270,DE,1604020215
9073,-0.5742,MI,1604021059
9074,0.2905,OR,1604021345
9075,0.1454,CO,1604024506
9076,-0.6025,ID,1604028266
9077,0.3587,RI,1604028574
9078,-0.6585,PA,1604029058
9079,-0.5038,DE,1604036219
9080,0.6526,NC,1604040133
9081,0.9386,NH,1604041799
9082,-0.3806,DE,1604041906
9083,-0.2529,GA,1604044010
9084,0.6824,NC,1604045007
9085,1.0000,AZ,1604045045
9086,0.5176,NC,1604047312
9087,-0.4748,MS,1604047313
9088,-0.8543,IL,1604049366
9089,0.7674,MO,1604050543
9090,0.4439,NE,1604057529
9091,-0.9942,DC,1604059908
9092,-0.7033,IA,1604060157
9093,-0.8420,MP,1604060741
9094,-0.1247,MA,1604067078
9095,0.0963,CA,1604070934
9096,-1.0000,IL,1604071388
9097,-0.7519,ID,1604071844
9098,-0.2247,GA,1604072459
9099,-0.9005,IN,1604076921
9100,0.0334,KS,1604079308
9101,0.0299,MN,1604081212
9102,0.4269,NM,1604082136
9103,-0.0902,MT,1604087236
9104,0.5776,FL,1604090913
9105,-0.9624,OK,1604092087
9106,0.3194,OR,1604093201
9107,0.0764,AR,1604098706
9108,-0.9150,DC,1604099045
9109,-0.0796,ME,1604099290
9110,0.6550,MO,1604100724
9111,0.3997,FL,1604106927
9112,0.2634,AL,1604108419
9113,0.1344,MN,1604112901
9114,-0.5938,WI,1604114233
9115,0.7928,NH,1604115915
9116,-1.0000,IL,1604120632
9117,0.1572,MN,1604120911
9118,0.1234,MA,1604122968
9119,0.0186,CO,1604123986
9120,-0.3207,SD,1604126395
9121,0.1399,CA,1604126516
9122,-0.1912,ME,1604130221
9123,0.4600,RI,1604131722
9124,-0.4821,NV,1604132206
9125,-0.2138,MT,1604132664
9126,-0.0634,MT,1604137216
9127,0.0491,MA,1604140688
9128,0.3032,ND,1604143373
9129,-0.9478,NJ,1604144424
9130,-0.8617,AK,1604152150
9131,-0.8228,CT,1604161722
9132,-0.3914,WI,1604163245
9133,-0.1128,ME,1604163704
9134,0.4779,NM,1604164181
9135,-0.1084,VA,1604164633
9136,-0.9416,NJ,1604165983
9137,-0.4134,DE,1604169376
9138,-0.8703,IN,1604170653
9139,-0.0409,MT,1604173746
9140,-0.1813,MT,1604181938
9141,0.7186,MO,1604187700
9142,0.9424,NY,1604190103
9143,0.6490,MO,1604190290
9144,-0.3226,GA,1604191270
9145,0.5096,WY,1604192285
9146,-0.7019,MD,1604192734
9147,0.5392,NE,1604199109
9148,-1.0000,CT,1604201287
9149,-0.8601,TX,1604204983
9150,-1.0000,CT,1604205002
9151,-0.0720,CO,1604205493
9152,0.3956,WY,1604206328
9153,0.3152,OR,1604206723
9154,-1.0000,IN,1604210633
9155,-0.8277,IN,1604211640
9156,0.9623,NH,1604215664
9157,-0.8966,AK,1604217577
9158,-0.0241,MT,1604218258
9159,-0.4264,WI,1604222095
9160,-0.0305,MT,1604229404
9161,-0.5504,SC,1604230581
9162,-0.5811,DE,1604230853
9163,-0.4468,MI,1604231052
9164,-0.7288,MD,1604231780
9165,0.0944,MA,1604235073
9166,-0.8559,OK,1604235241
9167,0.4990,FL,1604235841
9168,-0.9731,MP,1604236326
9169,-0.4006,SC,1604244959
9170,-0.6664,PA,1604249165
9171,-0.6272,NV,1604251586
9172,0.5554,WY,1604252790
9173,0.9609,NH,1604255047
9174,-0.6522,IA,1604262663
9175,0.0344,KS,1604263275
9176,0.0947,MA,1604274848
9177,0.0384,ME,1604277232
9178,-0.8297,DC,1604282349
9179,-0.6997,PA,1604282620
9180,-0.8923,DC,1604282804
9181,-0.6807,PA,1604283437
9182,0.2851,KY,1604284892
9183,0.5104,RI,1604288123
9184,0.8783,NY,1604288586
9185,-0.7705,IL,1604298794
9186,-0.6986,MI,1604299450
9187,0.8130,NY,1604301057
9188,0.2557,WA,1604301787
9189,-0.8810,TX,1604303819
9190,0.2760,KY,1604313704
9191,0.4201,OR,1604318285
9192,0.4905,NC,1604327227
9193,-0.7997,IN,1604327302
9194,-0.7771,IL,1604329783
9195,0.3921,NE,1604339104
9196,-0.3220,DE,1604340669
9197,-0.4043,SD,1604343336
9198,0.0367,KY,1604343394
9199,-0.3646,SC,1604345504
9200,0.2834,ND,1604346399
9201,-0.0514,MT,1604346781
9202,-0.9085,CT,1604348841
9203,-0.5951,IA,1604351905
9204,-0.9827,CT,1604355140
9205,0.1528,ND,1604355278
9206,-0.7246,IA,1604355885
9207,-0.9352,DC,1604355928
9208,-0.9898,DC,1604359980
9209,0.2195,WA,1604360085
9210,0.7712,OH,1604364108
9211,0.7600,OH,1604364170
9212,-0.1467,ME,1604367181
9213,-0.9905,MP,1604367768
9214,0.7525,OH,1604370549
9215,0.7659,HI,1604379651
9216,0.8627,NY,1604393991
9217,0.4376,AL,1604394370
9218,-0.8354,ID,1604394492
9219,0.0240,ME,1604397350
9220,0.5629,FL,1604401781
9221,-1.0000,NJ,1604403667
9222,-0.6612,AK,1604414896
9223,-0.7246,IA,1604418826
9224,0.4640,NE,1604420638
9225,0.3494,WY,1604421002
9226,-1.0000,CT,1604423451
9227,-0.3961,UT,1604423716
9228,0.1981,CA,1604429622
9229,-0.7053,MI,1604431815
9230,-0.1779,MT,1604439058
9231,-0.5056,IA,1604439434
9232,0.4952,NC,1604440614
9233,0.8270,HI,1604441492
9234,-0.7232,AK,1604445037
9235,0.8585,TN,1604445203
9236,-0.8268,IN,1604445679
9237,-0.5463,IA,1604449716
9238,-0.8333,IN,1604450599
9239,-0.8016,IL,1604464436
9240,0.1929,MN,1604468167
9241,-0.6623,MS,1604476629
9242,-0.8344,MP,1604476694
9243,0.8874,AZ,1604478104
9244,-0.5922,NV,1604480358
9245,-0.6688,MS,1604480738
9246,-0.4910,MD,1604487066
9247,-0.3041,UT,1604490759
9248,-0.1674,SD,1604495541
9249,0.7239,NH,1604496294
9250,-1.0000,CT,1604497288
9251,-0.0227,CO,1604500841
9252,-1.0000,OK,1604500992
9253,-0.9123,OK,1604502066
9254,0.2166,WA,1604509131
9255,0.0830,MN,1604517192
9256,0.4756,LA,1604520662
9257,-0.5327,WI,1604521486
9258,0.4711,RI,1604521957
9259,-0.3922,SD,1604530149
9260,0.1798,AR,1604538925
9261,0.0126,WA,1604551343
9262,0.2836,KY,1604551485
9263,-0.2071,VA,1604555125
9264,0.2601,AR,1604555654
9265,0.6151,TN,1604557313
9266,-0.3958,SC,1604559500
9267,0.7343,HI,1604561014
9268,-0.8092,AK,1604563761
9269,-0.8968,PA,1604567698
9270,0.4535,RI,1604569607
9271,-0.0837,MA,1604570349
9272,0.1448,ND,1604571127
9273,0.0654,MA,1604576673
9274,-1.0000,IL,1604581493
9275,-0.0342,ME,1604583410
9276,-0.6010,MS,1604583558
9277,-0.3764,UT,1604589236
9278,0.6811,HI,1604590797
9279,0.1775,AL,1604591130
9280,0.9434,WV,1604592891
9281,0.7331,NH,1604594251
9282,0.3961,NE,1604605908
9283,-0.9365,MP,1604616265
9284,-0.5103,WI,1604619394
9285,0.8926,NH,1604626652
9286,-0.0027,CO,1604627591
9287,-0.0659,ME,1604632426
9288,-0.2506,SD,1604633428
9289,-1.0000,MP,1604633547
9290,-0.0558,MA,1604633687
9291,0.4841,LA,1604636969
9292,0.1567,AR,1604637074
9293,0.4578,NM,1604639015
9294,0.0971,KS,1604639403
9295,0.8803,HI,1604645039
9296,0.2100,MN,1604650578
9297,0.1861,CA,1604653998
9298,-0.4985,DE,1604654445
9299,-0.9481,OK,1604657585
9300,0.3489,AL,1604657660
9301,0.3759,RI,1604662298
9302,0.5352,NE,1604669944
9303,-0.0809,ME,1604672254
9304,0.6703,NE,1604674324
9305,0.3850,WY,1604684708
9306,0.1647,AR,1604688032
9307,0.0098,AR,1604689188
9308,-1.0000,IN,1604697256
9309,0.0973,WA,1604698686
9310,-0.5769,MD,1604702630
9311,-0.7067,MI,1604703243
9312,0.7846,NH,1604707598
9313,0.8965,WV,1604714723
9314,0.6460,NC,1604720035
9315,-0.7586,TX,1604720775
9316,0.1984,WA,1604723442
9317,0.6619,TN,1604723522
9318,-0.8112,OK,1604724363
9319,-0.0299,MA,1604728714
9320,0.1183,KS,1604730405
9321,0.1540,ND,1604731854
9322,-1.0000,IN,1604734733
9323,-0.6619,MD,1604751196
9324,0.8057,NY,1604757270
9325,-1.0000,DC,1604768472
9326,-0.5255,SC,1604768737
9327,0.3828,LA,1604771862
9328,0.0126,CO,1604775367
9329,1.0000,AZ,1604777513
9330,0.8437,AZ,1604778383
9331,-0.2147,SD,1604779986
9332,-0.5374,MI,1604783329
9333,-0.6863,AK,1604783640
9334,-1.0000,NJ,1604788130
9335,0.5087,NC,1604791134
9336,0.8096,HI,1604793424
9337,-0.3506,GA,1604804265
9338,-0.7272,NV,1604804517
9339,0.5317,LA,1604806308
9340,0.4199,OR,1604810476
9341,-0.8400,DC,1604820270
9342,0.6832,TN,1604822780
9343,-0.4539,MI,1604823506
9344,0.7040,NC,1604828077
9345,-0.5618,WI,1604829749
9346,0.1762,WA,1604838358
9347,-0.9391,NJ,1604840237
9348,0.8476,NH,1604840491
9349,-0.3580,UT,1604840978
9350,-0.4692,SC,1604844163
9351,0.3955,OR,1604850486
9352,0.4633,NM,1604852409
9353,0.0432,KS,1604853912
9354,0.1014,WA,1604857231
9355,-0.4345,MS,1604862054
9356,-0.9826,CT,1604862104
9357,0.6361,NE,1604862678
9358,-0.4241,DE,1604867019
9359,-0.3104,SD,1604869181
9360,-0.5702,IA,1604870764
9361,-0.9146,NJ,1604871842
9362,-0.2538,SD,1604876249
9363,0.9289,AZ,1604880019
9364,0.8675,TN,1604889405
9365,-0.4501,SC,1604890095
9366,0.9554,NY,1604890406
9367,-1.0000,OK,1604894719
9368,-0.4372,UT,1604897038
9369,1.0000,WV,1604904202
